Id,SalePrice
2062,132882.04713447305
2063,115036.34580676549
2064,146407.52261843518
2065,117964.17997959485
2066,161108.83599239614
2067,100009.1800538673
2068,139474.14433246249
2069,90199.27104488196
2070,118655.87594321155
2071,90210.02769920374
2072,126687.53336800939
2073,132470.1253685124
2074,201657.60652965677
2075,146497.90416407594
2076,116694.87164612189
2077,155294.37535279867
2078,128846.03949989822
2079,133128.24940055597
2080,122907.97501525645
2081,130720.552534999
2082,139859.1343827896
2083,138621.2753578577
2084,115486.457838618
2085,123760.72219055577
2086,97861.83494219983
2087,125009.9517346926
2088,103064.63019560577
2089,77753.51667818567
2090,140573.56723688342
2091,117796.45572143588
2092,121099.9138113343
2093,133852.52980363494
2094,107462.997622386
2095,144940.65117734676
2096,84367.62721252775
2097,102498.48697684932
2098,142312.0761661747
2099,54840.22988220968
2100,85395.23006396875
2101,113660.74291964415
2102,120957.06532172675
2103,104012.85209695173
2104,124654.69855715004
2105,116198.10312911865
2106,79233.41146665878
2107,240524.5042876473
2108,113661.23567960726
2109,114060.54600996633
2110,125797.27574031147
2111,138674.73395328407
2112,137057.4629471557
2113,121608.02555846267
2114,110651.71320889548
2115,154684.41914187706
2116,111814.68208582302
2117,151620.3370115577
2118,123404.52388018006
2119,108929.00502229304
2120,119213.36846240146
2121,75843.55728334423
2122,117861.39251580091
2123,86686.72605569445
2124,140890.3622102833
2125,115698.62806163565
2126,137451.56604104457
2127,137773.30483168268
2128,129297.44013372401
2129,96043.26487988641
2130,131719.64021892342
2131,133131.99545198103
2132,123796.36619555014
2133,113689.26134976324
2134,113277.35942866883
2135,87752.9051463499
2136,74654.06074162795
2137,111421.04173334563
2138,129653.4199283555
2139,150582.11733999976
2140,138978.99903914426
2141,142430.59169805722
2142,126517.86920939406
2143,147381.43507809725
2144,119139.11690072737
2145,132796.60657251842
2146,160733.66154331597
2147,139996.09403362495
2148,128663.1105857308
2149,141264.7407343325
2150,207291.10982915334
2151,115730.03488063022
2152,176952.29581750886
2153,160304.6592230811
2154,108522.71829426487
2155,139602.62826919951
2156,248824.43934940238
2157,245816.23118660643
2158,225669.33398679824
2159,205026.3477687348
2160,170302.33963112053
2161,233961.83664646652
2162,434642.92206702713
2163,358170.0925592225
2164,231937.15433809411
2165,187728.31321579267
2166,146952.63367914467
2167,219088.36650029317
2168,199652.61153210825
2169,186931.3485839846
2170,228889.09421817044
2171,151464.84748520702
2172,127021.31384598836
2173,164978.3051383289
2174,230132.7094161345
2175,324908.0797275177
2176,330728.2935859015
2177,246164.1019373378
2178,204971.70156749093
2179,142901.37403902132
2180,212243.67371019916
2181,185597.06560576105
2182,215158.45760174983
2183,195721.4000957523
2184,128626.52808365467
2185,129313.31320197457
2186,139327.94695937276
2187,156041.59663092345
2188,150339.17636856114
2189,275413.1321949319
2190,81953.21474931235
2191,88703.851187053
2192,100935.22725437999
2193,103498.06020854767
2194,107951.99905694343
2195,111570.80883728596
2196,110457.06665037449
2197,116443.90600547676
2198,169293.51843103353
2199,174573.33714443643
2200,148970.78418116324
2201,137469.23019094983
2202,202502.5572238977
2203,115351.21186100978
2204,171926.08255071216
2205,113518.81084582122
2206,149909.86899580745
2207,217631.61656644908
2208,238567.3560944587
2209,201879.92880233168
2210,110922.28003981836
2211,105697.35508070234
2212,110715.7100307566
2213,96581.24804512512
2214,134939.9261957226
2215,103599.56497188566
2216,140943.9766776846
2217,66885.25934092655
2218,75032.42660986738
2219,70459.96656958993
2220,74362.63859761205
2221,275125.72694918833
2222,231530.73052050333
2223,281942.69935560855
2224,216941.03480731044
2225,116414.16157620148
2226,181912.4697305444
2227,200371.61488748138
2228,271778.31530586915
2229,263461.88719699084
2230,158493.2581098804
2231,204175.89853831223
2232,176732.90977429846
2233,178051.24382603134
2234,253634.16819746105
2235,205711.53741232073
2236,266068.01215784793
2237,368476.47683208814
2238,199881.32570355505
2239,131901.70866755283
2240,161906.01032066336
2241,146500.10636139617
2242,126164.8308440476
2243,127551.5983231195
2244,95068.56780223579
2245,91203.13547765721
2246,142626.42137317877
2247,105123.53731883544
2248,126087.81274124995
2249,128838.38689015458
2250,140067.61096988188
2251,105838.34538962759
2252,173265.12170916115
2253,157554.5934096488
2254,171762.4366837739
2255,188704.02241792745
2256,177923.10054843358
2257,207125.41627342012
2258,165443.14261640818
2259,177377.90577732725
2260,157522.2456759275
2261,176162.67493328382
2262,209227.38097428682
2263,338828.4534928857
2264,480005.8571786257
2265,160359.6025014503
2266,293967.72420202085
2267,352483.04570069764
2268,411250.98712210194
2269,148340.73541901936
2270,171197.88518677035
2271,231358.96679736357
2272,194793.7736598197
2273,166506.20711978676
2274,181493.97346372023
2275,167950.38100213069
2276,199042.46558275272
2277,175362.08171801348
2278,147463.72718714067
2279,128417.51504466095
2280,117705.54113606652
2281,174593.40120210694
2282,182959.34466706123
2283,100312.11644613788
2284,115166.25799605741
2285,143649.25341550313
2286,126675.41978512594
2287,330873.25198888953
2288,267650.89697435696
2289,375629.87751239026
2290,466381.9892782038
2291,307670.87581994536
2292,463675.668297617
2293,466390.74540613877
2294,416986.8558241701
2295,478143.7562570025
2296,297642.06176801806
2297,315248.14678364963
2298,318326.32322043634
2299,362113.3751340459
2300,325212.90494568617
2301,277636.5465900602
2302,254459.29916714597
2303,247886.18493714771
2304,250296.8120643471
2305,188843.37926829018
2306,186764.83062207903
2307,199675.3653847042
2308,220830.93533721147
2309,291419.4774308833
2310,204647.96092884697
2311,198945.04472544306
2312,166937.6234002264
2313,172443.3127280252
2314,164889.0900628728
2315,172022.76964769553
2316,181675.4589982791
2317,188314.80616620736
2318,179268.47621529776
2319,174487.05206964063
2320,178114.0312509222
2321,247488.24734424945
2322,168929.26758624756
2323,181101.1817080057
2324,174666.64233270768
2325,198576.41640687062
2326,171700.095710933
2327,213959.15349916086
2328,228705.38038310377
2329,184677.608351487
2330,180769.25486612276
2331,348240.3626831628
2332,449753.5934544424
2333,319133.8361931646
2334,246608.0185336881
2335,267961.1353161617
2336,353843.5662889644
2337,212405.7490132526
2338,271540.9381051579
2339,231962.3133637636
2340,407992.99333560275
2341,217443.97985753868
2342,242526.61873030668
2343,221858.77873617687
2344,219635.6930204073
2345,237021.58626158605
2346,211718.6071908781
2347,211206.3398373976
2348,249271.58266293004
2349,176500.48964710615
2350,281229.5439671693
2351,252295.2193808046
2352,249076.42051486592
2353,238320.2482836409
2354,141755.60784845578
2355,146628.86502369272
2356,152997.30823218488
2357,197994.18104431985
2358,187622.40162956924
2359,132126.81612576742
2360,123052.7644874275
2361,145036.3819563689
2362,262463.0017691583
2363,143864.20998573277
2364,154814.14734163068
2365,224500.45190288598
2366,194201.26398882066
2367,231331.85542182697
2368,217036.93626304663
2369,223507.1103829448
2370,176597.58117460407
2371,173700.4389528456
2372,199919.91441654632
2373,287508.28807843983
2374,346835.0925090713
2375,258186.90859632558
2376,272346.939564085
2377,377374.07599936397
2378,152562.75893194566
2379,191701.0074929354
2380,143103.32187781704
2381,165555.13022077898
2382,192805.6689628033
2383,207236.06768732768
2384,248190.04214677672
2385,163262.36849546296
2386,143095.98722622293
2387,133993.41863161285
2388,97700.714283591
2389,125186.77769400507
2390,146548.85113878144
2391,134451.59550629975
2392,114338.19472405117
2393,160777.20297135334
2394,149198.86605635216
2395,204371.7010111725
2396,158716.43540357467
2397,225352.312830708
2398,134840.15000644236
2399,60193.98891085758
2400,58655.189932668276
2401,116017.33174010164
2402,136716.95106882308
2403,128873.11018589447
2404,148172.94110228168
2405,170062.9492865697
2406,149214.4056037913
2407,126196.7387852511
2408,144894.029341038
2409,122954.33972217873
2410,155282.07450667032
2411,124303.87988342535
2412,159998.2848732602
2413,132356.3769205344
2414,139599.31700289893
2415,124770.87838542713
2416,130330.65311413942
2417,141174.3040058454
2418,133711.13493374502
2419,128043.93465522729
2420,126578.27315985365
2421,136062.13010664802
2422,116336.83750559235
2423,118155.86243951714
2424,145752.20715219443
2425,201530.58711233715
2426,120996.9171333005
2427,134868.88706740693
2428,173856.44074481944
2429,111929.22276928343
2430,134290.1149189758
2431,97399.41343431313
2432,137170.43689188137
2433,149846.0746048888
2434,146501.55772466876
2435,156965.64794899608
2436,102901.24634077589
2437,117788.77464864874
2438,127084.13645099555
2439,98554.08531603555
2440,122724.71606901441
2441,97373.27818824573
2442,97251.67488400704
2443,109540.5179411664
2444,122848.37876384123
2445,91330.57307762982
2446,125461.33567750438
2447,145859.38228262193
2448,126184.45888930443
2449,109175.11403797375
2450,143412.1941943752
2451,124039.30259967803
2452,182039.51383685507
2453,86024.86839951926
2454,100439.2648832731
2455,124175.68142772284
2456,140022.4215888424
2457,127073.40070045103
2458,113211.63222332645
2459,107169.35894747482
2460,144323.11671450525
2461,115981.23938402969
2462,128543.4740629465
2463,122195.30637413768
2464,146040.89135375732
2465,147785.02783625037
2466,107843.02959146621
2467,139928.29292039812
2468,83649.6571106498
2469,81033.22830080547
2470,164302.65604056144
2471,177305.51207311373
2472,147540.20320823658
2473,118814.39470825739
2474,82898.46857417043
2475,230664.79224570343
2476,114993.18264347276
2477,132524.31112784502
2478,150112.9075627897
2479,103079.30093281362
2480,147797.22373605345
2481,124209.71967944747
2482,135383.30674501468
2483,115559.50188644779
2484,124007.5390315156
2485,128882.22307847551
2486,163125.354032769
2487,167294.6656420628
2488,160799.9290467241
2489,158948.66452642935
2490,149656.61923676042
2491,94874.15612978264
2492,174409.4742862527
2493,140903.31435515336
2494,153857.92400742162
2495,100188.64570991386
2496,230659.90822155584
2497,156944.42164931
2498,116926.33572313485
2499,91896.06432518837
2500,136489.77079670527
2501,139235.58514000862
2502,146295.54094938567
2503,100987.59066904552
2504,190242.75630928844
2505,221467.3807843491
2506,252550.3746857528
2507,293623.8477203387
2508,251149.41760371448
2509,211711.97316244742
2510,230656.95548139373
2511,183321.79778760727
2512,210228.28937179022
2513,222632.9434207314
2514,257124.34575860467
2515,154649.51884881282
2516,170487.57389963482
2517,139828.08854506537
2518,144357.07796538094
2519,224331.06726240594
2520,210155.7139606261
2521,186801.18251385016
2522,225832.5427868555
2523,126058.28773813824
2524,139562.9338690746
2525,141116.08443842165
2526,141689.4848864159
2527,115298.64493609671
2528,127336.42385797233
2529,133305.9982859451
2530,122345.22615716749
2531,262419.6877094934
2532,227401.90564794364
2533,196496.90215925424
2534,242850.96854368018
2535,292497.6743310543
2536,229028.5468786146
2537,264473.78838392656
2538,175462.18844830198
2539,183863.7978130315
2540,177210.98055259403
2541,171867.7498666836
2542,163757.94103697213
2543,131183.16963764577
2544,124440.92197289238
2545,124974.42439008481
2546,132462.6273086822
2547,137675.25210024448
2548,153257.12366991967
2549,158273.54105435588
2550,592873.688171685
2551,142339.63530299792
2552,134489.78887606345
2553,83074.77690699606
2554,120555.30555005827
2555,111047.97256805447
2556,112516.54474912208
2557,111373.44164502253
2558,171572.35772843845
2559,129200.3327592307
2560,148122.2989594653
2561,129401.52586729394
2562,136830.38233774022
2563,145444.6072102611
2564,211993.94802854932
2565,118506.87315311412
2566,158709.7142319393
2567,135950.8689336025
2568,199165.46835097633
2569,198789.66475312092
2570,111040.35214705502
2571,173841.80730262294
2572,146165.58413950988
2573,227774.51773062756
2574,243623.30826138207
2575,128168.0462605081
2576,125570.11959735313
2577,135817.53722788722
2578,87941.60727501419
2579,68182.71844635466
2580,114920.65407509771
2581,110193.90787067047
2582,101738.17923639498
2583,253797.1668051952
2584,174803.4171200156
2585,184198.60246614995
2586,217452.14167794262
2587,183699.0486097779
2588,156204.86201434495
2589,151777.06589736007
2590,202001.0359824155
2591,226178.31278027393
2592,225079.83219413707
2593,260330.35060790135
2594,179593.2150530359
2595,198460.37289703355
2596,331097.18128763966
2597,175096.78145500942
2598,286895.42083214613
2599,329068.2576787856
2600,127680.10392605602
2601,146433.8591098081
2602,79157.55381365278
2603,92632.07106767342
2604,86385.80319349046
2605,73809.0317668204
2606,141732.45615109318
2607,199770.39791322188
2608,219672.2513659201
2609,158609.36810712732
2610,116685.11234229307
2611,149523.5351343145
2612,149593.02961198174
2613,126820.52957057672
2614,133038.08959501397
2615,160913.52340563128
2616,143856.01418456156
2617,157372.87710057368
2618,226049.0625331057
2619,218346.0251432337
2620,197182.26536315584
2621,175857.2033204375
2622,188791.14297168932
2623,246881.4257639591
2624,292453.812318347
2625,326737.6526678648
2626,174789.76966029417
2627,160664.2032922624
2628,448076.19965654775
2629,521849.23402650707
2630,348079.0265718064
2631,480777.709557314
2632,420827.4419831551
2633,321156.8978112602
2634,404206.8149170829
2635,155072.23719541891
2636,183936.1923046084
2637,171581.98220595202
2638,265805.97008832387
2639,189701.77193860675
2640,152823.53422933887
2641,108754.75628579929
2642,180891.80495202073
2643,98079.44347522357
2644,129092.78439208899
2645,101722.51375739499
2646,94657.51436774194
2647,98675.47518475757
2648,146630.78050620854
2649,148699.33273738454
2650,143116.71072960488
2651,148103.36763903833
2652,442449.2062694423
2653,247815.30394468998
2654,266354.5660606252
2655,378890.1327808543
2656,290596.2662966025
2657,336913.094346664
2658,302925.04324962327
2659,316897.36022421106
2660,357924.4457892223
2661,360678.6675501224
2662,356780.4577398495
2663,279017.8811940885
2664,274764.67321289796
2665,334157.70173596503
2666,297748.0066479971
2667,169014.86187796062
2668,166893.09181951688
2669,183923.81459341827
2670,286307.36598230404
2671,173095.6847743064
2672,188382.12556604968
2673,210715.5371924395
2674,171345.8747201243
2675,159721.6693423151
2676,180811.41359912851
2677,190466.3818518357
2678,256795.65596883147
2679,266196.13304202876
2680,280911.76701641997
2681,445946.1704857854
2682,327552.08067161293
2683,562455.7181762692
2684,334264.1315999438
2685,335681.8102097349
2686,259260.84092133338
2687,328963.84676987503
2688,222110.64004909174
2689,201137.62745289356
2690,461732.0535885591
2691,198625.30918222983
2692,151822.0373695121
2693,196792.3819512744
2694,142650.37794637834
2695,195314.73489961788
2696,181824.54984225388
2697,195817.21812013077
2698,202718.32404801817
2699,172079.21514864056
2700,155887.68860757464
2701,156571.62958944822
2702,109465.94854624078
2703,122635.91257706976
2704,140605.41973416915
2705,119166.68937455516
2706,119855.88625663512
2707,125051.9266682751
2708,133515.2402054773
2709,110545.30338368061
2710,125494.61816048292
2711,281212.4139036937
2712,389646.19319585914
2713,176328.5916466443
2714,147909.41081600642
2715,169064.3519146579
2716,135932.51119573705
2717,184980.7266718764
2718,232452.8416491061
2719,159091.57192490643
2720,185242.54796745066
2721,141823.66772141473
2722,172196.42270297915
2723,142804.6803224011
2724,128622.96567385361
2725,133764.6737174207
2726,139368.44435760152
2727,176522.39318664366
2728,167663.30018628592
2729,151326.72820746555
2730,143203.02885824098
2731,120054.81906677439
2732,125398.45738666532
2733,159355.58623547704
2734,142609.68934650155
2735,135370.5470040799
